LSLANR;LSLORT;LSTENR;TEBEZ1;TEBEZ2;LSLGBE;TEPDIM;TEINPR;WERT;TEWKSF
F5;;1AP3LA02077J0;Satzfamilie A7-LL;VT02A7077;1;3;377,44;0,3774;
F5;;1AP3LA02078J0;Satzfamilie A7-LL;VT02A7078;1;3;817,41;0,8174;
F5;;1AP3LA02085H0;Satzfamilie A7-LL        X;VT02A7085;3;3;696,53;2,0896;
F5;;1AP3LA02085J0;Satzfamilie A7-LL;VT02A7085;1;3;677,93;0,6779;
F5;;1AP3LA02086J0;Satzfamilie A7-LL;VT02A7086;3;3;706,41;2,1192;
F5;;1AP3RA04020B0;Satzfamilie A7-LR;VT04A7020;1;3;531,26;0,5313;
F5;;1AP3RA08002B0;Satzfamilie A7-LR;VT08A7002;16;3;342,48;5,4797;
F5;;1FC3LA02003A0;Audio A4(B9) - LA;VT02A4003;23;3;68,47;1,5748;
F5;;1FC3LA02004A0;Audio A4(B9)X- LA;VT02A4004;7;3;113,11;0,7918;
F5;;1FC3LA02004B0;Audio A4(B9) - LA;VT02A4004;11;3;111,98;1,2318;
F5;;1FC3LC01009A0;Satzfamilie A4(B9) - INRA;VT01A4009;9;3;1251,95;11,2676;
F5;;1FC3LC01031B0;Satzfamilie A4(B9) - INRA;VT01A4031;11;3;1066,09;11,727;
F5;;1FC3LC02002B0;Satzfamilie A4(B9) - INRA;VT02A4002;1;3;1608,27;1,6083;
F5;;1FC3LC02003B0;Satzfamilie A4(B9) - INRA;VT02A4003;9;3;1495,22;13,457;
F5;;1FC3LC03001A0;Satzfamilie A4(B9) - INRA;VT03A4001;2;3;329,39;0,6588;
F5;;1FC3LC03005A0;Satzfamilie A4(B9) - INRA;VT03A4005;15;3;329,39;4,9409;
F5;;1FC3LC03006A0;Satzfamilie A4(B9) - INRA;VT03A4006;9;3;330,7;2,9763;
F5;;1FC3LC04001A0;Satzfamilie A4(B9) - INRA;VT04A4001;3;3;385,17;1,1555;
F5;;1FC3LC04007B0;Satzfamilie A4(B9) - INRA;VT04A4007;1;3;0;0;
F5;;1FC3LC04011A0;Satzfamilie A4(B9) - INRA;VT04A4011;1;3;405,64;0,4056;
F5;;1FC3LC04012A0;Satzfamilie A4(B9) - INRA;VT04A4012;4;3;550,12;2,2005;
F5;;1FC3LC04016A0;Satzfamilie A4(B9) - INRA;VT04A4016;1;3;581,61;0,5816;
F5;;1FC3LC07003A0;Satzfamilie A4(B9) - INRA;VT07A4003;1;3;550,3;0,5503;
F5;;1FC3LC10001A0;SatzfamiliX A4(B9) - INRA;VT10A4001;2;3;366,92;0,7338;
F5;;1FC3LC10002A0;SatzfamiliX A4(B9) - INRA;VT10A4002;6;3;356,08;2,1365;
F5;;1FC3LC10003A0;SatzfamiliX A4(B9) - INRA;VT10A4003;4;3;351,73;1,4069;
F5;;1FC3LC10004B0;Satzfamilie A4(B9) - INRA;VT10A4004;1;3;0;0;
F5;;1FC3LC10005A0;SatzfamiliX A4(B9) - INRA;VT10A4005;1;3;584,82;0,5848;
F5;;1FC3LC10006A0;SatzfamiliX A4(B9) - INRA;VT10A4006;1;3;580,48;0,5805;
F5;;1FC3LC10006C0;Satzfamilie A4(B9) - INRA;VT10A4006;8;3;0;0;
F5;;1FC3LC10009A0;SatzfamiliX A4(B9) - INRA;VT10A4009;2;3;776,37;1,5527;
F5;;1FC3LC15002A0;Satzfamilie A4(B9) - INRA;VT15A4002;1;3;232,97;0,233;
F5;;1FC3LC15003A0;Satzfamilie A4(B9) - INRA;VT15A4003;1;3;1436,23;1,4362;
F5;;1FC3LC15006A0;Satzfamilie A4(B9) - INRA;VT15A4006;15;3;1451,53;21,773;
F5;;1FC3LL01122E0;Satzfamilie A4(B9) - INRA;VT01A4122;5;3;1316,37;6,5819;
F5;;1FC3LL01143E0;Satzfamilie A4(B9) - INRA;VT01A4143;3;3;961,83;2,8855;
F5;;1FC3LL01158E0;Satzfamilie A4(B9) - INRA;VT01A4158;3;3;1343,25;4,0298;
F5;;1FC3LL01232E0;Satzfamilie A4(B9) - INRA;VT01A4232;1;3;1185,11;1,1851;
F5;;1FC3LL02007A0;Satzfamilie A4(B9) - INRA;VT02A4007;22;3;1837,6;40,4272;
F5;;1FC3LL03005D0;Satzfamilie A4(B9) - INRA;VT03A4005;2;3;334,81;0,6696;
F5;;1FC3LL03010D0;Satzfamilie A4(B9) - INRA;VT03A4010;1;3;396,34;0,3963;
F5;;1FC3LL04001D0;Satzfamilie A4(B9) - INRA;VT04A4001;2;3;330,13;0,6603;
F5;;1FC3LL11012D0;Satzfamilie A4(B9) - INRA;VT11A4012;1;3;0;0;
F5;;1FC3LL13003B0;Satzfamilie A4(B9) - INRA;VT13A4003;1;3;211,87;0,2119;
F5;;1FC3LL13006D0;Satzfamilie A4(B9) - INRA;VT13A4006;1;3;432,01;0,432;
F5;;1FC3LL13009C0;Satzfamilie A4(B9) - INRA;VT13A4009;2;3;654,18;1,3084;
F5;;1FC3LL13010B0;Satzfamilie A4(B9) - INRA;VT13A4010;1;3;139,98;0,14;
F5;;1FC3LL13011D0;Satzfamilie A4(B9) - INRA;VT13A4011;15;3;416,23;6,2435;
F5;;1FC3LL13012C0;Satzfamilie A4(B9) - INRA;VT13A4012;1;3;545,85;0,5459;
F5;;1FC3LL14001A0;Satzfamilie A4(B9)- INRA;VT14A4001;1;3;105,98;0,106;
F5;;1FC3LL14002A0;Satzfamilie A4(B9)- INRA;VT14A4002;41;3;164,64;6,7502;
F5;;1FC3LL14006A0;Satzfamilie A4(B9)- INRA;VT14A4006;5;3;1134,7;5,6735;
F5;;1FC3LL15005B0;Satzfamilie A4(B9) - INRA;VT15A4005;1;3;69,01;0,069;
F5;;1FC3LL15016B0;Satzfamilie A4(B9) - INRA;VT15A4016;1;3;102,66;0,1027;
F5;;1FC3LL16001A0;Satzfamilie A4(B9) - INRA;VT16A4001;2;3;14,61;0,0292;
F5;;1FC3LL16009A0;Satzfamilie A4(B9) - INRA;VT16A4009;13;3;139,4;1,8122;
F5;;1FC3LL16012A0;Satzfamilie A4(B9) - INRA;VT16A4012;8;3;361,95;2,8956;
F5;;1FC3LL16013A0;Satzfamilie A4(B9) - INRA;VT16A4013;3;3;352,26;1,0568;
F5;;1FC3LL16050A0;Satzfamilie A4(B9) - INRA;VT16A4050;2;3;361,84;0,7237;
F5;;1FC3RA02003A0;Audio A4(B9) - RA;VT02A4003;1;3;39,19;0,0392;
F5;;1FC3RC01007B0;Satzfamilie A4(B9) - INRA;VT01A4007;3;3;1278;3,834;
F5;;1FC3RC03001A0;Satzfamilie A4(B9) - INRA;VT03A4001;1;3;293,53;0,2935;
F5;;1FC3RC03002A0;Satzfamilie A4(B9) - INRA;VT03A4002;2;3;297,92;0,5958;
F5;;1FC3RC03005A0;Satzfamilie A4(B9) - INRA;VT03A4005;4;3;355,41;1,4216;
F5;;1FC3RC04001A0;Satzfamilie A4(B9) - INRA;VT04A4001;3;3;385,31;1,1559;
F5;;1FC3RC04006A0;Satzfamilie A4(B9) - INRA;VT04A4006;3;3;266,04;0,7981;
F5;;1FC3RC04009A0;Satzfamilie A4(B9) - INRA;VT04A4009;1;3;438,69;0,4387;
F5;;1FC3RC04010A0;Satzfamilie A4(B9) - INRA;VT04A4010;1;3;406,09;0,4061;
F5;;1FC3RC10001A0;SatzfamiliX A4(B9) - INRA;VT10A4001;3;3;253,12;0,7594;
F5;;1FC3RC10002B0;Satzfamilie A4(B9) - INRA;VT10A4002;1;3;0;0;
F5;;1FC3RC10003A0;SatzfamiliX A4(B9) - INRA;VT10A4003;3;3;536,8;1,6104;
F5;;1FC3RC10005B0;Satzfamilie A4(B9) - INRA;VT10A4005;1;3;0;0;
F5;;1FD4411685C0B;X685)LTGS MITTELKONSOLE C8;4K1 971 685 C;1;3;200,66;0,2007;
F5;60D3-2;2AP2SZS020058;Modul SZS;5G1 970 023;3075;3;19,42;59,7165;
F5;60D1-1;2AP2SZS020103;Modul SZS;5G1 970 023;2857;3;18,53;52,9402;650
F5;;2AP299900UA03;VERPACKUNGSFOLIE 200x200mm;FOLIE MIT LUFTBLASEN;500;3;0;0;
F5;08D3-3;2FC0000050001;Doppel 000;0;359;3;19,89;7,1405;
F5;02D4-3;2FC0000050006;Doppel 000;0;1067;3;9,34;9,9658;
F5;04M3-1;2FC0000050009;Doppel 000;0;429;3;13,27;5,6928;
F5;03M5-1;2FC0000050015;Doppel 000;0;158;3;6,62;1,046;
F5;06M1-1;2FC0000050016;Doppel 000;0;283;3;11,99;3,3932;
F5;06M1-3;2FC0000050703;ANTENNE AU495 L=4000;SESAM 083932-1;211;3;164,12;34,6293;
F5;;2FC0000050714;ANTENNE AU495 L=6170/4370;SESAM 083936-4;7;3;315,28;2,207;
F5;06M2-3;2FC0000050949;HSD AU495 L=6630;SESAM 084250-2;46;3;643,59;29,6051;
F5;06M2-1;2FC0000050952;ANTENNE AU495 L=5110;SESAM 084249-3;179;3;135,55;24,2635;
F5;06M1-2;2FC0000050963;ANTENNE AU495 L=5330;SESAM 083933-2;135;3;166,29;22,4492;
F5;06M1-4;2FC0000050984;ANTENNE AU495 L=5390;SESAM 099458-0;125;3;167,22;20,9025;
F5;04M5-1;2FC0003450007;Doppel 034;34;127;3;6,41;0,8141;
F5;04M2-4;2FC0003450018;Doppel 034;34;349;3;8,87;3,0956;
F5;05M4-4;2FC0008750002;Doppel 087;87;199;3;9,08;1,8069;
F5;01M2-1;2FC0008750004;Doppel 087;87;763;3;8,83;6,7373;
F5;12M5-2;2FC0028750001;Doppel 287;287;128;3;31,17;3,9898;
F5;12M5-3;2FC0092050003;Doppel 920;920;50;3;23,7;1,185;
F5;;2FC0092050004;Doppel 920;920;18;3;23,94;0,4309;
F5;;2FC0092050007;Doppel 920;920;13;3;24,21;0,3147;
F5;12M5-4;2FC1000050001;Doppel 000;0;491;3;14,95;7,3405;
F5;10M1-1;2FC1400050004;Doppel 000;0;674;3;0;0;
F5;10M2-3;2FC1402950003;Doppel 029;29;641;3;0;0;
F5;12M6-2;2FC1403050002;Doppel 030;30;51;3;19,62;1,0006;
F5;;2FC1403050322;Doppel 030;30;27;3;20,15;0,5441;
F5;10M2-1;2FC1403050335;Doppel 030;30;104;3;0;0;
F5;03M5-3;2FC1403051031;Doppel 030;30;22;3;0;0;
F5;01M4-4;2FC1403450004;Doppel 034;34;75;3;0;0;
F5;12M6-1;2FC1403450313;Doppel 034;34;50;3;14,78;0,739;
F5;;2FC1405950003;Doppel 059;59;10;3;20,83;0,2083;
F5;13M1-1;2FC1405950018;Doppel 059;59;50;1;0;0;
F5;;2FC1408750002;Doppel 087;87;84;3;14,55;1,2222;
F5;13M1-4;2FC1408750005;Doppel 087;87;69;3;14,72;1,0157;
F5;13M1-3;2FC1417750012;Doppel 177;177;53;3;59,73;3,1657;
F5;11M4-1;2FC1429150001;Doppel 291;291;272;3;0;0;
F5;11M4-2;2FC1429150002;Doppel 291;291;108;3;0;0;
F5;10M5-2;2FC1429150003;Doppel 291;291;361;3;0;0;
F5;10M2-4;2FC1429150004;Doppel;KM 291;24;3;0;0;
F5;;2FC2LCTANK001;Satzfamilie A4(B9) - INRA;VTA4TANK;161;3;309,13;49,7699;
F5;;2FC2LCTANK002;Satzfamilie A4(B9) - INRA;VTA4TANK;3;3;213,16;0,6395;
F5;;2FC2LCTANK003;Satzfamilie A4(B9) - INRA;VTA4TANK;140;3;329,96;46,1944;
F5;;2FC2LCTANK004;Satzfamilie A4(B9) - INRA;VTA4TANK;81;3;343,81;27,8486;
F5;;2FC2LCTANK008;Satzfamilie A4(B9) - INRA;VTA4TANK;118;3;254,55;30,0369;
F5;;2FC2LCTANK010;Satzfamilie A4(B9) - INRA;VTA4TANK;195;3;263,49;51,3806;
F5;;2FC2LLTANK079;Satzfamilie A4(B9) - INRA;VTA4TANK;174;3;186,02;32,3675;
F5;;2FC2LLTANK081;Satzfamilie A4(B9) - INRA;VTA4TANK;49;3;206,79;10,1327;
F5;;2FC2LLTANK085;Satzfamilie A4(B9) - INRA;VTA4TANK;256;3;281,91;72,169;
F5;;2FC2LLTANK086;Satzfamilie A4(B9) - INRA;VTA4TANK;53;3;281,73;14,9317;
F5;;2FC2P4700000C;Steckmodule PIM000 CBR;PIM000+368;31;3;45,1;1,3981;
F5;;2FC2RCTANK001;Satzfamilie A4(B9) - INRA;VTA4TANK;28;3;272,27;7,6236;
F5;;2FC2RCTANK003;Satzfamilie A4(B9) - INRA;VTA4TANK;60;3;293,1;17,586;
F5;;2FC2RCTANK004;Satzfamilie A4(B9) - INRA;VTA4TANK;6;3;301,19;1,8071;
F5;PAL1-4;2FC2000050035;Autokabel 368;8W0971859B,WHT005809;30;3;605,83;18,1749;
F5;PAL1-3;2FC2000050037;Autokabel 368;8W0971859B,WHT005809;241;3;560,65;135,1167;
F5;U01-1;2FC2012ABSG02;Modul ABSG2;8W1_970_012_A;1462;3;38,44;56,1993;
F5;VT01;2FC2012ABSG05;Modul ABSG1;8W1_970_412_N;89;3;93,35;8,3082;
F5;U02-6;2FC2012ABSG06;Modul ABSG1;8W7_974_412;1408;3;96,75;136,224;
F5;U03-2;2FC2012ABSG07;Modul ABSG2;8W2_970_012;2350;3;41,84;98,324;
F5;10M3-1;2FC2012500021;Sensor      SESAM 081881-0;Sensor,107396.02;375;3;52,37;19,6388;
F5;10M3-2;2FC2012500026;Sensor SWGE    4M1_972_562;107396.02,BR/WSRT;407;3;55,66;22,6536;
F5;10M3-4;2FC2012500029;Sensor      SESAM 081880-0;Sensor,107396.02;70;3;64,74;4,5318;
F5;;2FC2012500030;Sensor WSGX    8W1_972_563;107396.02,15.00 GR/WS;45;3;120,68;5,4306;
F5;10M4-1;2FC2012500031;Sensor WSGE    8W1_972_563;107396.02,15.00 GR/WS;844;3;120,68;101,8539;
F5;10M4-3;2FC2012500033;Sensor      SESAM 081883-0;Sensor,107396.02;271;3;56,52;15,3169;
F5;10M4-4;2FC2012500034;Sensor WSGE    8W1_972_563;107396.02,15.00 GR/WS;290;3;120,68;34,9972;
F5;01D4-2;2FC2012500121;Sensor      SESAM 081881-0;Sensor,107396.02;223;3;52,23;11,6473;
F5;08D4-2;2FC2012500126;Sensor SWGE    4M1_972_562;107396.02,BR/WSRT;522;3;55,52;28,9814;
F5;04D1-1;2FC2012500127;Sensor SWGE    4M1_972_562;107396.02,BR/WSRT;213;3;50,37;10,7288;
F5;01D3-2;2FC2012500129;Sensor      SESAM 081880-0;Sensor,107396.02;613;3;64,59;39,5937;
F5;02M4-1;2FC2012500131;Sensor WSGE    8W1_972_563;107396.02,15.00 GR/WS;449;3;120,53;54,118;
F5;04M3-2;2FC2012500132;Sensor BRGE  8W1_972_563_A;107396.02,15.00 GR/WS;558;3;120,53;67,2557;
F5;04M3-3;2FC2012500133;Sensor      SESAM 081883-0;Sensor,107396.02;313;3;56,38;17,6469;
F5;03M3-3;2FC2012500134;Sensor WSGE    8W1_972_563;107396.02,15.00 GR/WS;310;3;120,53;37,3643;
F5;;2FC2012590001;Sensor SWGE X  4M1_972_562;107396.02,BR/WSRT;45;3;55,66;2,5047;
F5;10M5-1;2FC2012590003;Sensor SWGE    4M1_972_562;107396.02,BR/WSRT;145;3;55,66;8,0707;
F5;03M4-1;2FC2012590103;Sensor SWGE    4M1_972_562;107396.02,BR/WSRT;111;3;55,52;6,1627;
F5;U02-3;2FC2034M1SG01;Modul M1SG;8W1_974_034_0/E/F/H/J;451;3;133,92;60,3979;
F5;U02-4;2FC2034M1SG02;Modul M1SG;8W1_974_034_D;636;3;137,83;87,6599;
F5;KM_034;2FC2034M1SG03;Modul M1SG;8W7_974_034_A/BC;107;3;140,85;15,071;
F5;;2FC2034M1SG04;Modul M1SG;8W7_974_034_J;62;3;144,76;8,9751;
F5;;2FC2034M1SG05;Modul M1SG;8W7_974_034_BA;3;3;136,08;0,4082;
F5;U01-4;2FC2034M3SG03;Modul M3SG;8W7_974_034_B/C/M/N;775;3;158,58;122,8995;
F5;U01-5;2FC2087M1SG01;Modul M1SG;8W1_974_087_0/A;100;3;139,84;13,984;
F5;U01-6;2FC2087M1SG02;Modul M1SG;8W1_974_087_E;503;3;145,78;73,3273;
F5;U02-1;2FC2087M1SG03;Modul M1SG;8W1_974_087_G/H;679;3;140,83;95,6236;
F5;KM_087;2FC2087M1SG05;Modul M1SG;8W7_974_087_A/S;107;3;141,07;15,0945;
F5;U03-5;2FC2087M1SG06;Modul M1SG;8W1_974_087_S;50;3;0;0;
F5;U03-3;2FC2087M1SG07;Modul M1SG;8W7_974_087_R/AC;80;3;0;0;
F5;U03-4;2FC2087M1SG08;Modul M1SG;8W7_974_087_P/T/AA;321;3;0;0;
F5;U03-6;2FC2087M2SG01;Modul M2SG_E;8W1_974_087_B/C;18;3;74,05;1,3329;
F5;U04-1;2FC2087M2SG04;Modul M2SG_F;8W1_974_087_B;90;3;54,34;4,8906;
F5;U04-2;2FC2087M2SG05;Modul M2SG_F;8W1_974_087_B;148;3;54,95;8,1326;
F5;U04-3;2FC2087M2SG06;Modul M2SG_E;8W1_974_087_B/C;75;3;74,05;5,5538;
F5;11M6-4;2FC2097500001;Sensor SWGE    4M1_972_562;107396.02, BL/SW;425;3;64,73;27,5103;
F5;12M1-2;2FC2097500002;Sensor SWGE    4M1_972_562;107396.02,GN/SW;350;3;64,73;22,6555;
F5;10M5-4;2FC2097500003;Sensor SWGE    4M1_972_562;107396.02, BL/SW;313;3;64,73;20,2605;
F5;10M6-1;2FC2097500004;Sensor SWGE    4M1_972_562;107396.02,GN/SW;325;3;64,73;21,0373;
F5;12M1-3;2FC2097500005;Sensor SWGE    4M1_972_562;107396.02, BL/SW;482;3;64,73;31,1999;
F5;10M6-2;2FC2097500006;Sensor SWGE    4M1_972_562;107396.02,GN/SW;514;3;64,73;33,2712;
F5;05M6-2;2FC2097500101;Sensor SWGE    4M1_972_562;107396.02, BL/SW;354;3;64,59;22,8649;
F5;05M6-3;2FC2097500102;Sensor SWGE    4M1_972_562;107396.02,GN/SW;216;3;64,59;13,9514;
F5;03M1-2;2FC2097500103;Sensor SWGE    4M1_972_562;107396.02, BL/SW;225;3;64,59;14,5328;
F5;03M1-3;2FC2097500104;Sensor SWGE    4M1_972_562;107396.02,GN/SW;276;3;64,59;17,8268;
F5;04M1-2;2FC2097500105;Sensor SWGE    4M1_972_562;107396.02, BL/SW;200;3;64,59;12,918;
F5;04M6-1;2FC2097500106;Sensor SWGE    4M1_972_562;107396.02,GN/SW;53;3;64,59;3,4233;
F5;12M1-4;2FC2124500007;Sensor SWGE    4M1_972_562;107396.02,SW/GR;475;3;56,52;26,847;
F5;10M6-3;2FC2124500008;Sensor GE    4M1_972_562_B;107396.02, BR/VI;163;3;56,52;9,2128;
F5;12M2-1;2FC2124500009;Sensor SWGE    4M1_972_562;107396.02,SW/GE;575;3;52,39;30,1243;
F5;10M6-4;2FC2124500010;Sensor GE    4M1_972_562_B;107396.02,RT/BR;692;3;56,52;39,1118;
F5;12M2-2;2FC2124500011;Sensor GNGE  4M1_972_562_A;107396.02,SW/GR;500;3;56,52;28,26;
F5;11M1-1;2FC2124500012;Sensor GNGE  4M1_972_562_A;107396.02,SW/GR;56;3;56,52;3,1651;
F5;11M1-2;2FC2124500015;Sensor GE    4M1_972_562_B;107396.02,RT/BR;825;3;56,52;46,629;
F5;11M1-3;2FC2124500016;Sensor  SWGE   4M1_972_562;107396.02,SW/GR;524;3;56,52;29,6165;
F5;11M1-4;2FC2124500017;Sensor  SWGE   4M1_972_562;107396.02, GE/SW;455;3;52,39;23,8375;
F5;12M2-3;2FC2124500018;Sensor SWGE    4M1_972_562;107396.02,SW/GR;283;3;56,52;15,9952;
F5;11M2-1;2FC2124500020;Sensor  SWGE   4M1_972_562;107396.02, GE/SW;401;3;52,39;21,0084;
F5;11M2-2;2FC2124500021;Sensor GE    4M1_972_562_B;107396.02,RT/BR;406;3;56,52;22,9471;
F5;11M2-3;2FC2124500022;Sensor SWGE    4M1_972_562;107396.02,SW/GR;456;3;56,52;25,7731;
F5;11M2-4;2FC2124500025;Sensor  SWGE   4M1_972_562;107396.02, GE/SW;387;3;52,39;20,2749;
F5;11M3-1;2FC2124500026;Sensor GE    4M1_972_562_B;107396.02,RT/BR;625;3;56,52;35,325;
F5;11M3-2;2FC2124500027;Sensor GE    4M1_972_562_B;107396.02,RT/BR;299;3;56,52;16,8995;
F5;04M4-1;2FC2124500028;Sensor GE    4M1_972_562_B;107396.02,BR/VI;351;3;56,52;19,8385;
F5;11M3-3;2FC2124500029;KT_AIRBAG    4M1_972_562_B;107396.02,BR/VI;700;3;50,37;35,259;
F5;11M3-4;2FC2124500030;KT_AIRBAG    4M1_972_562_A;107396.02,GE/SW;538;3;50,8;27,3304;
F5;05M6-4;2FC2124500107;Sensor SWGE    4M1_972_562;107396.02,SW/GR;512;3;56,38;28,8666;
F5;09D1-2;2FC2124500108;Sensor GE    4M1_972_562_B;107396.02, BR/VI;701;3;56,38;39,5224;
F5;09D1-3;2FC2124500109;Sensor SWGE    4M1_972_562;107396.02,SW/GE;761;3;52,24;39,7546;
F5;09D3-2;2FC2124500110;Sensor GE    4M1_972_562_B;107396.02,RT/BR;126;3;56,38;7,1039;
F5;09D2-3;2FC2124500111;Sensor GNGE  4M1_972_562_A;107396.02,SW/GR;754;3;56,38;42,5105;
F5;03D4-2;2FC2124500112;Sensor GNGE  4M1_972_562_A;107396.02,SW/GR;410;3;56,38;23,1158;
F5;03M3-1;2FC2124500115;Sensor GE    4M1_972_562_B;107396.02,RT/BR;1321;3;56,38;74,478;
F5;03M2-1;2FC2124500116;Sensor  SWGE   4M1_972_562;107396.02,SW/GR;276;3;56,38;15,5609;
F5;03M2-3;2FC2124500117;Sensor  SWGE   4M1_972_562;107396.02, GE/SW;301;3;52,24;15,7242;
F5;05M3-3;2FC2124500118;Sensor SWGE    4M1_972_562;107396.02,SW/GR;264;3;56,38;14,8843;
F5;06M4-1;2FC2124500120;Sensor  SWGE   4M1_972_562;107396.02, GE/SW;139;3;52,24;7,2614;
F5;11D4-3;2FC2124500121;Sensor GE    4M1_972_562_B;107396.02,RT/BR;89;3;56,38;5,0178;
F5;04M6-3;2FC2124500122;Sensor SWGE    4M1_972_562;107396.02,SW/GR;121;3;56,38;6,822;
F5;06M4-4;2FC2124500125;Sensor  SWGE   4M1_972_562;107396.02, GE/SW;61;3;52,24;3,1866;
F5;06M5-1;2FC2124500126;Sensor GE    4M1_972_562_B;107396.02,RT/BR;15;3;56,38;0,8457;
F5;02M5-4;2FC2124500128;Sensor GE    4M1_972_562_B;107396.02,BR/VI;115;3;56,38;6,4837;
F5;05M1-3;2FC2124500129;KT_AIRBAG    4M1_972_562_B;107396.02,BR/VI;205;3;50,37;10,3259;
F5;05M5-1;2FC2124500130;KT_AIRBAG    4M1_972_562_A;107396.02,GE/SW;566;3;50,8;28,7528;
F5;12M3-1;2FC2146500008;Sensor SWGE    4M1_972_562;107396.02,GE/RT;500;3;56,52;28,26;
F5;01M2-3;2FC2146500107;Sensor      SESAM 081871-0;Sensor,107396.02;766;3;56,38;43,1871;
F5;01M3-1;2FC2146500108;Sensor SWGE    4M1_972_562;107396.02,GE/RT;815;3;56,38;45,9497;
F5;05D1-2;2FC2200050027;SIDO LUB RT  4H0_941_824_B;SIDO LUB             LtgRT;660;3;146,9;96,954;
F5;05D1-1;2FC2200050032;SIDO LUD SW    4H0_941_824;SIDO LUD            Ltg SW;976;3;105,97;103,4267;
F5;;2FC2200050037;SIDO_HIE  RT 8K0_941_824_B;SIDO_HIE            Ltg RT;40;3;77,41;3,0964;
F5;05M1-1;2FC2200050045;SIDO LUB;SIDO LUB;56;3;146,9;8,2264;
F5;02D1-1;2FC2200050046;SIDO LUD       4H0_941_824;SIDO LUD, sw;104;3;148,86;15,4814;
F5;04D4-1;2FC2200050048;SIDO LUA;SIDO LUA;137;3;150,54;20,624;
F5;U02-2;2FC2217QSSG02;Modul QSSG;8W7_974_217;586;3;183,39;107,4665;
F5;;2FC2375EFP001;Modul EFP;8W1_974_375_N/R;23;3;41,57;0,9561;
F5;02M1-1;2FC2403450001;DA 03RTGE010,    03RTGE223;105116.01,906843.01,105117;167;3;6,72;1,1222;
F5;04M1-4;2FC2408750008;DA 03SWGN062,   03SWGN195;107116.01,105113.03,906844;123;3;6,64;0,8167;
F5;03M1-1;2FC2408750012;DA 03SWGN184,   03SWGN062;107396.01,105116.01,906844;86;3;6,32;0,5435;
F5;12M3-2;2FC2412500006;Sensor GNGE  4M1_972_562_A;107396.02,GE/SW;648;3;56,95;36,9036;
F5;12M3-3;2FC2412500007;Sensor GNGE  4M1_972_562_A;107396.02,BL/GE;475;3;60,68;28,823;
F5;12M3-4;2FC2412500008;Sensor SWGE    4M1_972_562;107396.02,GE/BL;344;3;60,66;20,867;
F5;12M4-1;2FC2412500009;Sensor GNGE  4M1_972_562_A;107396.02, BL/SW;600;3;64,73;38,838;
F5;11M4-4;2FC2412500010;Sensor GNGE  4M1_972_562_A;107396.02,GN/SW;721;3;64,73;46,6703;
F5;12M4-2;2FC2412500011;Sensor GNGE  4M1_972_562_A;107396.02,GN/BL;700;3;64,73;45,311;
F5;12M4-3;2FC2412500012;Sensor SWGE    4M1_972_562;107396.02,GN/BL;350;3;64,73;22,6555;
F5;11M5-1;2FC2412500015;Sensor      SESAM 081904-0;Sensor,107397.02;767;3;104,33;80,0211;
F5;11M5-2;2FC2412500018;Sensor GNGE  4M1_972_562_A;107396.02,BL/SW;173;3;64,73;11,1983;
F5;11M5-3;2FC2412500019;Sensor GNGE  4M1_972_562_A;107396.02,GN/SW;121;3;64,73;7,8323;
F5;12M4-4;2FC2412500022;KT_AIRBAG  _ 3AA_972_571_B;107397.02,BR/BL;500;3;104,33;52,165;
F5;09D3-3;2FC2412500106;Sensor GNGE  4M1_972_562_A;107396.02,GE/SW;566;3;56,81;32,1545;
F5;09D4-3;2FC2412500107;Sensor GNGE  4M1_972_562_A;107396.02,BL/GE;775;3;60,53;46,9108;
F5;03M4-3;2FC2412500108;Sensor SWGE    4M1_972_562;107396.02,GE/BL;325;3;60,52;19,669;
F5;09D5-3;2FC2412500109;Sensor GNGE  4M1_972_562_A;107396.02, BL/SW;557;3;64,58;35,9711;
F5;10D1-2;2FC2412500110;Sensor GNGE  4M1_972_562_A;107396.02,GN/SW;442;3;64,59;28,5488;
F5;10D1-3;2FC2412500111;Sensor GNGE  4M1_972_562_A;107396.02,GN/BL;495;3;64,58;31,9671;
F5;10D3-2;2FC2412500112;Sensor SWGE    4M1_972_562;107396.02,GN/BL;971;3;64,59;62,7169;
F5;09D1-1;2FC2412500115;Sensor      SESAM 081904-0;Sensor,107397.02;358;3;104,18;37,2964;
F5;01D1-2;2FC2412500118;Sensor GNGE  4M1_972_562_A;107396.02,BL/SW;410;3;64,58;26,4778;
F5;02M1-4;2FC2412500119;Sensor GNGE  4M1_972_562_A;107396.02,GN/SW;217;3;64,59;14,016;
F5;05M2-1;2FC2412500122;KT_AIRBAG    3AA_972_571_B;107397.02,BR/BL;124;3;104,18;12,9183;
F5;02M3-3;2FC2429050001;DA 05RT00217,    05RT00537;105975.01,907479.01,906844;346;3;24,77;8,5704;
F5;01M5-2;2FC2429050002;DA 05RT00234,    05RT00537;907649.01,907479.01,906844;134;3;24,51;3,2843;
F5;U01-2;2FC2771SGAL01;SGAL_1/SGAL;771;969;3;145,13;140,631;
F5;U01-3;2FC2771SGG001;Modul SGG;8W1_974_771_A/C/G/K/M;594;3;66,07;39,2456;
F5;KM030;2FD0003050001;Doppel_30;30;15;3;19,35;0,2903;
F5;16F5-2;2FD0008750001;Doppel;87043/87195;28;3;6,57;0,184;
